Date,CVX,GLD,HD,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KO,LOW,MA,ONGC.NS,PEP,RELIANCE.NS,SLV,TCS.NS,V,XOM
2021-02-26,81.20403289794922,161.80999755859375,227.19747924804688,726.6731567382812,578.1363525390625,1103.3055419921875,41.86061477661133,145.5640106201172,343.3007507324219,81.2426986694336,109.74736785888672,945.7669067382812,24.65999984741211,2544.3125,204.72218322753906,44.89257049560547
2021-03-01,82.86872100830078,161.52999877929688,230.08206176757812,738.2760620117188,588.3885498046875,1115.3656005859375,42.638187408447266,147.55950927734375,352.08099365234375,85.6707763671875,110.962158203125,952.9764404296875,24.600000381469727,2570.597412109375,208.8091278076172,46.5687141418457
2021-03-02,83.1854019165039,162.41000366210938,228.91238403320312,742.6802978515625,590.4679565429688,1148.3778076171875,42.80908203125,148.5709228515625,352.0032958984375,83.0724868774414,111.34442901611328,954.9262084960938,24.799999237060547,2642.812744140625,207.98019409179688,46.296234130859375
2021-03-03,84.1192626953125,160.6199951171875,226.33560180664062,751.5128784179688,611.3592529296875,1182.75439453125,42.706546783447266,144.23367309570312,349.50994873046875,83.43843841552734,109.70487213134766,998.5009765625,24.280000686645508,2689.184814453125,207.0933837890625,46.667789459228516
2021-03-04,84.85822296142578,159.0399932861328,220.68069458007812,735.031982421875,600.3816528320312,1171.13427734375,42.67236328125,140.11505126953125,339.0804748535156,82.48695373535156,110.3154067993164,986.598388671875,23.559999465942383,2680.920654296875,203.86431884765625,48.476043701171875
2021-03-05,88.51239776611328,159.13999938964844,222.95852661132812,724.58935546875,589.4525146484375,1159.117919921875,43.39866256713867,144.49790954589844,350.1211853027344,84.13375854492188,113.91183471679688,987.890625,23.360000610351562,2644.3076171875,207.63314819335938,50.30906677246094
2021-03-08,89.12145233154297,157.49000549316406,227.80426025390625,719.6167602539062,588.098388671875,1175.887939453125,44.124969482421875,148.45248413085938,360.25958251953125,86.5490951538086,113.14117431640625,993.5133056640625,23.31999969482422,2643.340576171875,212.31768798828125,50.259525299072266
2021-03-09,88.91841125488281,160.83999633789062,233.0194549560547,739.9810180664062,604.5889892578125,1184.51513671875,43.45846939086914,151.2498321533203,365.2948913574219,85.45121002197266,113.2439193725586,993.4905395507812,24.049999237060547,2682.019775390625,212.4044647216797,49.48339080810547
2021-03-10,90.43692016601562,161.66000366210938,235.61241149902344,736.7842407226562,605.072509765625,1204.41015625,43.954071044921875,153.5005340576172,370.3204040527344,83.73121643066406,114.38278198242188,989.3643188476562,24.31999969482422,2699.60107421875,215.1129913330078,51.002647399902344
2021-03-11,90.29077911376953,161.52000427246094,237.9220733642578,736.7842407226562,605.072509765625,1204.41015625,43.475563049316406,155.587158203125,372.9205322265625,83.73121643066406,114.07453155517578,989.3643188476562,24.25,2699.60107421875,217.98538208007812,50.622840881347656
2021-03-12,90.59123992919922,161.49000549316406,241.68316650390625,734.984619140625,592.7409057617188,1210.308349609375,43.389400482177734,156.31614685058594,371.3003845214844,84.20697021484375,113.92037200927734,969.2546997070312,24.030000686645508,2688.172607421875,216.26004028320312,51.16778564453125
